matchId,blueTeamControlWardsPlaced,blueTeamWardsPlaced,blueTeamTotalKills,blueTeamDragonKills,blueTeamHeraldKills,blueTeamTowersDestroyed,blueTeamInhibitorsDestroyed,blueTeamTurretPlatesDestroyed,blueTeamFirstBlood,blueTeamMinionsKilled,blueTeamJungleMinions,blueTeamTotalGold,blueTeamXp,blueTeamTotalDamageToChamps,redTeamControlWardsPlaced,redTeamWardsPlaced,redTeamTotalKills,redTeamDragonKills,redTeamHeraldKills,redTeamTowersDestroyed,redTeamInhibitorsDestroyed,redTeamTurretPlatesDestroyed,redTeamMinionsKilled,redTeamJungleMinions,redTeamTotalGold,redTeamXp,redTeamTotalDamageToChamps,blueWin,diffMinionsKilled,diffJungleMinions,diffTotalGold,diffTotalKills,diffXp,diffTotalDamageToChamps,diffDragonKills,diffHeraldKills,diffTowersDestroyed,diffInhibitorsDestroyed,diffTurretPlatesDestroyed
EUW1_6883749644',0,22,11,1,0,0,0,11,1,311,78,26082,26039,31112,3,26,17,0,1,1,0,3,319,78,29976,29168,45527,0,-8,0,-3894,-6,-3129,-14415,1,-1,-1,0,8
EUW1_6883721132',6,24,13,0,0,2,0,8,1,338,99,28647,28878,26963,4,27,13,1,0,0,0,6,335,76,27728,28401,29464,0,3,23,919,0,477,-2501,-1,0,2,0,2
EUW1_6883703289',5,32,14,0,0,0,0,11,0,320,94,26189,29464,30640,2,22,13,1,0,2,0,2,350,78,28745,27979,40824,0,-30,16,-2556,1,1485,-10184,-1,0,-2,0,9
EUW1_6883672901',3,25,11,2,0,2,0,5,1,354,108,29556,31187,29371,3,29,6,0,0,0,0,6,360,93,23902,29404,22348,1,-6,15,5654,5,1783,7023,2,0,2,0,-1
EUW1_6883646885',7,31,14,1,0,1,0,10,1,342,87,28804,28498,33941,3,53,17,1,0,2,0,5,337,94,30224,30551,32943,0,5,-7,-1420,-3,-2053,998,0,0,-1,0,5
EUW1_6883624937',3,26,9,0,0,0,0,11,1,359,79,26367,27654,26019,3,151,14,2,0,2,0,4,374,85,29939,31560,38333,0,-15,-6,-3572,-5,-3906,-12314,-2,0,-2,0,7
EUW1_6883605820',2,39,16,0,1,3,0,4,0,357,108,30301,32810,34975,4,28,7,2,0,0,0,9,348,68,24761,28073,23506,1,9,40,5540,9,4737,11469,-2,1,3,0,-5
EUW1_6883334088',2,22,10,0,0,0,0,13,0,318,91,26489,28601,29152,5,27,19,2,1,3,0,0,363,104,32802,30632,36458,0,-45,-13,-6313,-9,-2031,-7306,-2,-1,-3,0,13
EUW1_6883249772',5,31,20,2,0,3,0,5,0,359,90,33610,30231,44420,6,30,14,0,0,1,0,12,299,94,26271,27165,32554,1,60,-4,7339,6,3066,11866,2,0,2,0,-7
EUW1_6882324576',6,26,14,1,0,2,0,9,1,353,69,28341,29456,28801,3,25,9,1,1,0,0,5,325,77,24724,28152,29616,0,28,-8,3617,5,1304,-815,0,-1,2,0,4
EUW1_6882305316',3,23,4,0,0,0,0,7,0,376,92,22709,28707,15360,8,30,13,2,1,2,0,0,385,104,28296,32526,31642,0,-9,-12,-5587,-9,-3819,-16282,-2,-1,-2,0,7
EUW1_6882293315',9,32,14,1,0,0,0,10,0,340,100,28448,29393,31179,9,369,14,1,0,2,0,3,389,80,30119,31103,33207,1,-49,20,-1671,0,-1710,-2028,0,0,-2,0,7
EUW1_6882276145',5,43,12,0,0,0,0,14,0,308,68,25302,26083,31826,3,25,20,2,0,2,0,1,364,96,31584,31766,35769,0,-56,-28,-6282,-8,-5683,-3943,-2,0,-2,0,13
EUW1_6882259886',3,24,19,1,0,1,0,6,0,404,96,30813,32587,37132,2,160,8,1,0,0,0,5,309,100,24912,27921,32655,0,95,-4,5901,11,4666,4477,0,0,1,0,1
EUW1_6882238692',2,150,16,0,0,0,0,11,0,365,92,28992,32969,40601,4,24,12,1,0,0,0,2,357,94,27474,28796,30432,1,8,-2,1518,4,4173,10169,-1,0,0,0,9
EUW1_6882209854',4,28,12,0,0,1,0,9,0,328,87,26091,29083,25759,4,25,12,1,0,0,0,2,341,92,26512,28837,29248,0,-13,-5,-421,0,246,-3489,-1,0,1,0,7
EUW1_6882177326',3,27,6,0,0,0,0,6,0,363,107,24153,29194,23451,9,43,8,2,0,0,0,1,393,92,26286,30919,30659,0,-30,15,-2133,-2,-1725,-7208,-2,0,0,0,5
EUW1_6881500704',7,299,17,2,0,2,0,9,0,385,86,30362,31547,34262,1,130,7,0,0,0,0,5,326,102,24952,28017,29688,1,59,-16,5410,10,3530,4574,2,0,2,0,4
EUW1_6881457424',5,33,19,2,0,1,0,8,1,380,82,31422,31618,33012,1,34,5,0,0,0,0,4,334,102,23111,27090,29048,1,46,-20,8311,14,4528,3964,2,0,1,0,4
EUW1_6881356834',2,54,9,1,0,0,0,11,0,293,88,25688,27130,31195,3,56,25,0,0,1,0,0,373,95,34082,32713,45270,0,-80,-7,-8394,-16,-5583,-14075,1,0,-1,0,11
EUW1_6881304799',3,24,18,2,1,0,0,10,1,365,88,29186,31906,38127,3,33,7,0,0,1,0,5,334,92,26123,28744,28328,1,31,-4,3063,11,3162,9799,2,1,-1,0,5
EUW1_6878971887',1,18,10,0,0,0,0,9,1,323,88,25449,27383,24805,2,32,16,2,0,1,0,2,377,116,29702,31594,30400,0,-54,-28,-4253,-6,-4211,-5595,-2,0,-1,0,7
EUW1_6874443466',2,31,10,1,0,0,0,5,1,364,88,27387,30264,33252,4,30,13,0,0,1,0,7,335,84,26814,31285,40504,0,29,4,573,-3,-1021,-7252,1,0,-1,0,-2
EUW1_6874385114',4,25,23,2,1,2,0,10,1,344,100,34061,31779,44420,3,37,10,0,0,0,0,6,358,104,26767,27677,28775,1,-14,-4,7294,13,4102,15645,2,1,2,0,4
EUW1_6874321231',6,27,11,1,0,0,0,7,1,361,90,26499,28213,30084,4,28,10,1,1,1,0,4,355,102,27034,30438,26115,0,6,-12,-535,1,-2225,3969,0,-1,-1,0,3
EUW1_6868846359',3,65,10,1,0,0,0,16,0,284,76,25915,25418,29141,5,45,27,1,0,5,0,4,371,100,37733,34278,54355,0,-87,-24,-11818,-17,-8860,-25214,0,0,-5,0,12
EUW1_6868778325',5,30,7,0,0,0,0,6,0,374,113,26354,30782,25450,3,34,9,1,0,1,0,5,360,98,25727,30478,24142,1,14,15,627,-2,304,1308,-1,0,-1,0,1
EUW1_6868257638',4,15,19,1,0,1,0,3,1,349,86,31098,31222,39392,1,24,12,1,0,1,0,9,311,72,25672,28314,35115,1,38,14,5426,7,2908,4277,0,0,0,0,-6
EUW1_6868157291',3,313,13,1,0,0,0,11,1,347,78,26567,29692,31892,5,21,12,1,0,0,0,1,320,102,26992,28961,31107,0,27,-24,-425,1,731,785,0,0,0,0,10
EUW1_6865619949',3,22,11,1,0,1,0,10,1,349,88,28014,31098,35990,0,73,11,1,0,1,0,5,371,100,27518,30958,35997,0,-22,-12,496,0,140,-7,0,0,0,0,5
EUW1_6865546028',1,28,10,1,0,0,0,10,1,323,66,25382,27827,30611,1,70,20,0,0,1,0,3,377,98,31347,32146,38892,0,-54,-32,-5965,-10,-4319,-8281,1,0,-1,0,7
EUW1_6859944964',0,34,13,0,0,0,0,10,1,303,104,28147,30752,32688,5,23,14,2,0,0,0,3,310,76,26678,29661,33928,0,-7,28,1469,-1,1091,-1240,-2,0,0,0,7
EUW1_6859909560',3,19,20,1,0,2,0,8,0,380,83,31897,31769,37850,1,26,12,1,0,1,0,9,323,72,26580,27695,31659,1,57,11,5317,8,4074,6191,0,0,1,0,-1
EUW1_6858775333',7,30,12,1,0,0,0,6,0,345,76,27675,28117,33389,3,21,15,1,1,0,0,3,378,100,28324,31873,32030,1,-33,-24,-649,-3,-3756,1359,0,-1,0,0,3
EUW1_6857618504',7,32,10,1,0,1,0,7,0,407,100,27995,31559,33062,6,33,18,1,1,0,0,4,397,110,29946,34207,33937,0,10,-10,-1951,-8,-2648,-875,0,-1,1,0,3
EUW1_6883153272',3,24,14,2,0,1,0,8,1,411,116,30452,34424,32474,4,28,5,0,0,1,0,1,349,69,22886,27620,22312,1,62,47,7566,9,6804,10162,2,0,0,0,7
EUW1_6883095937',2,33,6,0,1,1,0,6,1,380,113,25979,29204,21774,5,28,6,2,0,1,0,5,349,93,23841,27639,18401,1,31,20,2138,0,1565,3373,-2,1,0,0,1
EUW1_6883051195',4,30,14,1,0,1,0,8,1,389,128,30722,32058,32989,1,26,10,1,0,1,0,7,369,74,24929,29473,30933,1,20,54,5793,4,2585,2056,0,0,0,0,1
EUW1_6883009591',5,33,13,1,0,0,0,8,0,383,84,27796,31980,32977,6,32,8,0,0,0,0,5,334,66,24082,29196,27397,1,49,18,3714,5,2784,5580,1,0,0,0,3
EUW1_6882739410',3,27,17,0,0,1,0,11,1,373,96,31546,31344,36637,7,36,8,2,0,1,0,3,332,100,25071,27290,22971,1,41,-4,6475,9,4054,13666,-2,0,0,0,8
EUW1_6882707929',2,21,12,2,0,0,0,10,0,373,82,27445,30455,36160,3,31,14,0,0,2,0,3,381,93,29896,31810,32260,1,-8,-11,-2451,-2,-1355,3900,2,0,-2,0,7
EUW1_6882678534',3,27,13,1,0,0,0,6,0,354,108,28436,30619,35989,2,32,14,0,0,1,0,4,290,75,26670,29866,30819,1,64,33,1766,-1,753,5170,1,0,-1,0,2
EUW1_6881726373',4,28,15,0,1,0,0,7,1,386,62,30903,30806,38195,1,20,16,1,0,1,0,6,324,106,29320,29604,31905,1,62,-44,1583,-1,1202,6290,-1,1,-1,0,1
EUW1_6881610773',1,78,12,1,0,0,0,9,1,330,79,25971,31205,28788,3,27,7,0,0,0,0,4,348,87,24254,29615,31030,0,-18,-8,1717,5,1590,-2242,1,0,0,0,5
EUW1_6881543234',7,30,13,2,0,1,0,7,0,365,80,29344,29302,35941,3,31,11,0,0,1,0,7,314,116,25789,28681,27592,1,51,-36,3555,2,621,8349,2,0,0,0,0
EUW1_6881491856',5,211,20,2,0,0,0,7,1,387,62,29147,31986,31771,4,31,5,0,1,0,0,3,380,103,25129,29771,27982,1,7,-41,4018,15,2215,3789,2,-1,0,0,4
EUW1_6881436793',9,35,12,0,0,0,0,12,0,267,70,24670,28338,28497,2,31,14,1,0,1,0,1,336,112,29832,29011,44112,0,-69,-42,-5162,-2,-673,-15615,-1,0,-1,0,11
EUW1_6881373635',5,34,12,1,1,0,0,6,1,343,116,27063,31854,24705,5,145,10,1,0,0,0,3,345,86,25383,28776,28860,0,-2,30,1680,2,3078,-4155,0,1,0,0,3
EUW1_6881292644',4,32,10,2,1,0,0,11,0,372,118,27715,32673,26715,4,26,8,0,0,2,0,6,394,82,26379,28850,27801,1,-22,36,1336,2,3823,-1086,2,1,-2,0,5
EUW1_6881232780',4,25,7,1,1,0,0,8,0,400,104,25238,30192,22211,3,32,12,0,0,1,0,2,364,84,28104,29288,31027,0,36,20,-2866,-5,904,-8816,1,1,-1,0,6
EUW1_6881183727',7,29,18,2,0,2,0,8,1,370,110,32799,30059,42194,6,25,9,0,0,0,0,8,322,78,25677,26762,34403,1,48,32,7122,9,3297,7791,2,0,2,0,0
EUW1_6880643881',3,18,9,0,0,0,0,11,0,385,87,26089,29516,31780,2,39,12,1,0,2,0,2,389,108,29041,30653,29811,0,-4,-21,-2952,-3,-1137,1969,-1,0,-2,0,9
EUW1_6880617005',3,33,26,1,0,2,0,5,1,344,85,34113,31056,47331,7,24,16,1,0,0,0,8,318,85,28216,29382,35382,1,26,0,5897,10,1674,11949,0,0,2,0,-3
EUW1_6880556844',5,40,3,1,0,0,0,9,0,354,100,23712,27438,19745,7,31,11,1,0,1,0,1,445,84,29195,31977,26871,0,-91,16,-5483,-8,-4539,-7126,0,0,-1,0,8
EUW1_6883289290',5,31,16,1,1,3,0,6,0,375,96,31506,31128,36766,3,21,16,0,0,0,0,8,318,64,27773,29451,29884,1,57,32,3733,0,1677,6882,1,1,3,0,-2
EUW1_6883215222',5,26,13,0,0,0,0,13,1,269,87,27684,27084,28512,8,35,22,1,0,2,0,1,343,63,32260,29608,40584,0,-74,24,-4576,-9,-2524,-12072,-1,0,-2,0,12
EUW1_6883147437',4,29,5,0,0,1,0,11,1,399,114,25907,29563,26317,5,30,8,1,0,0,0,2,352,110,26270,29655,21271,0,47,4,-363,-3,-92,5046,-1,0,1,0,9
EUW1_6882116791',4,180,14,2,1,0,0,6,0,397,106,30091,32951,34957,7,36,7,0,0,1,0,4,339,82,23240,27311,21334,1,58,24,6851,7,5640,13623,2,1,-1,0,2
EUW1_6881840055',3,24,12,1,0,0,0,9,1,323,72,26179,28088,29701,6,33,18,1,0,1,0,2,347,88,30250,31413,36850,0,-24,-16,-4071,-6,-3325,-7149,0,0,-1,0,7
EUW1_6881658889',2,25,20,2,1,0,0,10,1,339,79,30446,31322,35866,4,276,21,0,0,1,0,2,347,107,32871,30230,41647,1,-8,-28,-2425,-1,1092,-5781,2,1,-1,0,8
EUW1_6881294534',4,28,10,0,0,0,0,10,0,315,76,26092,26296,30572,5,74,18,1,0,2,0,2,334,98,31663,30024,37522,0,-19,-22,-5571,-8,-3728,-6950,-1,0,-2,0,8
EUW1_6881132501',4,33,8,1,0,0,0,8,0,405,94,26041,31293,27979,5,30,15,1,0,0,0,4,390,85,29634,32052,37498,0,15,9,-3593,-7,-759,-9519,0,0,0,0,4
EUW1_6881026886',7,31,9,0,1,0,0,14,1,330,90,26006,28206,32879,5,135,15,2,0,3,0,5,355,121,31382,32129,28605,0,-25,-31,-5376,-6,-3923,4274,-2,1,-3,0,9
EUW1_6880988156',3,26,12,1,0,0,0,15,0,361,91,27801,30713,35325,4,66,12,1,0,2,0,1,376,102,30165,30937,36497,1,-15,-11,-2364,0,-224,-1172,0,0,-2,0,14
EUW1_6880549997',8,44,8,1,0,0,0,7,0,391,48,25038,29724,28626,4,92,5,0,0,1,0,4,344,120,25017,28279,21432,1,47,-72,21,3,1445,7194,1,0,-1,0,3
EUW1_6880637925',1,27,15,0,0,0,0,9,0,334,66,25759,27069,33289,4,313,9,1,0,0,0,1,365,88,25896,27440,26685,0,-31,-22,-137,6,-371,6604,-1,0,0,0,8
EUW1_6880591464',2,27,10,1,0,0,0,8,1,321,88,25926,27125,23894,5,24,14,0,0,0,0,1,373,72,27617,29446,23075,1,-52,16,-1691,-4,-2321,819,1,0,0,0,7
EUW1_6880539895',3,29,9,1,0,1,0,8,0,382,110,26395,30638,22144,2,19,9,1,0,1,0,4,369,94,27582,31320,22813,0,13,16,-1187,0,-682,-669,0,0,0,0,4
EUW1_6880488961',2,23,5,1,0,0,0,8,1,353,82,23235,28429,21130,3,22,13,0,0,1,0,0,381,100,29142,32812,34578,0,-28,-18,-5907,-8,-4383,-13448,1,0,-1,0,8
EUW1_6880379249',1,41,6,1,0,0,0,11,0,342,44,21899,24946,20194,6,78,18,1,0,1,0,2,339,118,31148,31267,31477,0,3,-74,-9249,-12,-6321,-11283,0,0,-1,0,9
EUW1_6879021304',4,29,12,0,0,0,0,5,1,387,102,27777,30227,27611,6,39,8,1,0,0,0,0,377,80,24115,28588,19843,0,10,22,3662,4,1639,7768,-1,0,0,0,5
EUW1_6878976541',5,24,10,1,0,1,0,8,1,361,92,26997,28948,31273,4,22,9,1,0,1,0,3,344,87,26162,29137,24901,1,17,5,835,1,-189,6372,0,0,0,0,5
EUW1_6878916436',2,31,16,0,1,3,0,7,1,352,79,30751,31695,29596,5,25,12,1,0,1,0,9,346,87,26569,28854,30820,1,6,-8,4182,4,2841,-1224,-1,1,2,0,-2
EUW1_6804494903',5,42,4,0,0,0,0,9,0,316,73,22266,25990,20912,4,33,16,1,0,3,0,1,412,102,31939,32242,33611,0,-96,-29,-9673,-12,-6252,-12699,-1,0,-3,0,8
EUW1_6804427286',2,24,6,0,0,1,0,9,0,295,114,25249,26581,22692,5,96,13,2,1,1,0,3,348,96,27794,31431,30157,0,-53,18,-2545,-7,-4850,-7465,-2,-1,0,0,6
EUW1_6883132608',1,22,12,0,0,1,0,9,0,268,66,26377,26410,38347,8,29,16,2,0,0,0,6,302,102,27624,27807,39413,0,-34,-36,-1247,-4,-1397,-1066,-2,0,1,0,3
EUW1_6881858550',4,24,17,1,0,1,0,11,1,327,82,29061,28864,34215,3,24,13,1,0,1,0,5,366,103,28882,30453,36791,1,-39,-21,179,4,-1589,-2576,0,0,0,0,6
EUW1_6881102260',1,124,7,0,0,1,0,3,1,361,92,26877,30021,23915,2,33,4,1,0,0,0,8,403,84,23290,29405,25596,1,-42,8,3587,3,616,-1681,-1,0,1,0,-5
EUW1_6881077179',5,39,6,0,1,0,0,16,0,329,93,24460,27538,19480,2,38,20,2,0,2,0,1,356,94,31248,32875,39186,0,-27,-1,-6788,-14,-5337,-19706,-2,1,-2,0,15
EUW1_6880933824',5,195,12,2,0,2,0,6,1,425,94,29617,33162,24945,3,24,4,0,0,0,0,5,342,104,23104,28758,15821,1,83,-10,6513,8,4404,9124,2,0,2,0,1
EUW1_6880363744',3,27,17,2,0,0,0,7,0,371,86,29597,31149,32058,4,22,17,0,0,1,0,3,307,85,27070,27308,29399,1,64,1,2527,0,3841,2659,2,0,-1,0,4
EUW1_6880319515',3,26,6,0,0,0,0,10,0,343,98,23875,28188,20989,4,24,13,2,0,4,0,2,434,102,30740,31650,26807,0,-91,-4,-6865,-7,-3462,-5818,-2,0,-4,0,8
EUW1_6880246282',0,273,6,0,0,0,0,14,0,335,82,24054,27765,23969,3,25,14,2,0,3,0,2,366,110,30537,31531,31537,0,-31,-28,-6483,-8,-3766,-7568,-2,0,-3,0,12
EUW1_6879822295',4,128,10,0,0,1,0,9,0,368,93,26992,29843,25411,7,29,11,1,0,0,0,0,356,92,26778,29963,26973,0,12,1,214,-1,-120,-1562,-1,0,1,0,9
EUW1_6879761943',1,24,15,1,0,2,0,7,1,345,118,29990,30792,28425,2,24,13,1,0,1,0,4,330,102,28716,31927,32382,1,15,16,1274,2,-1135,-3957,0,0,1,0,3
EUW1_6879504553',2,23,27,1,0,3,0,11,1,319,98,34070,29760,43133,1,25,17,0,0,0,0,8,292,33,27890,26040,33007,1,27,65,6180,10,3720,10126,1,0,3,0,3
EUW1_6879472090',4,24,11,1,0,0,0,14,0,288,90,25060,27176,25434,0,23,22,1,0,2,0,1,379,86,32754,30757,37296,0,-91,4,-7694,-11,-3581,-11862,0,0,-2,0,13
EUW1_6879453550',1,23,6,2,0,2,0,4,0,417,123,27647,31609,25758,7,29,11,0,0,0,0,8,351,99,26079,29856,24317,1,66,24,1568,-5,1753,1441,2,0,2,0,-4
EUW1_6878506432',1,65,13,1,0,0,0,13,0,336,85,27546,30967,34988,4,23,14,1,0,3,0,6,322,68,28523,29510,40479,1,14,17,-977,-1,1457,-5491,0,0,-3,0,7
EUW1_6878333149',2,21,7,0,0,0,0,9,1,348,96,25316,29093,25326,5,44,10,2,0,3,0,3,375,64,26893,29016,32233,1,-27,32,-1577,-3,77,-6907,-2,0,-3,0,6
EUW1_6878282138',1,16,3,0,0,0,0,13,0,299,90,21553,25209,24390,6,28,12,1,0,3,0,0,405,74,29552,29643,30707,0,-106,16,-7999,-9,-4434,-6317,-1,0,-3,0,13
EUW1_6877448197',3,27,19,1,1,0,0,9,1,350,102,31290,32428,37136,5,27,13,1,0,1,0,4,322,88,26060,28049,27791,1,28,14,5230,6,4379,9345,0,1,-1,0,5
EUW1_6877385299',3,29,7,0,0,0,0,11,0,300,92,23782,26457,22545,5,31,14,2,0,2,0,1,349,114,30045,29335,33797,0,-49,-22,-6263,-7,-2878,-11252,-2,0,-2,0,10
EUW1_6877071388',3,28,19,0,0,0,0,6,1,323,98,29457,30544,44680,1,28,16,2,0,0,0,3,319,64,27341,28780,43657,1,4,34,2116,3,1764,1023,-2,0,0,0,3
EUW1_6859058276',5,30,18,1,0,2,0,4,0,379,70,30944,30552,35456,2,26,5,1,0,0,0,12,305,82,22591,26929,23986,0,74,-12,8353,13,3623,11470,0,0,2,0,-8
EUW1_6859003390',3,259,18,0,0,1,0,8,0,315,98,30161,30766,42080,3,19,18,1,0,1,0,5,319,46,30157,30011,40590,1,-4,52,4,0,755,1490,-1,0,0,0,3
EUW1_6858949664',2,52,14,1,0,0,0,8,1,295,100,27549,28971,30851,2,23,14,0,1,1,0,2,365,79,28288,30890,37856,1,-70,21,-739,0,-1919,-7005,1,-1,-1,0,6
EUW1_6858895434',4,33,12,1,0,0,0,10,0,375,80,27357,29871,31615,2,21,10,1,0,1,0,4,360,92,26767,30405,27037,1,15,-12,590,2,-534,4578,0,0,-1,0,6
EUW1_6849723955',2,20,11,0,0,2,0,6,1,325,94,28182,26928,29413,5,27,13,2,0,0,0,5,284,107,26116,27972,27123,1,41,-13,2066,-2,-1044,2290,-2,0,2,0,1
EUW1_6849669289',2,21,12,0,0,0,0,11,1,370,84,26304,29362,28123,3,27,16,2,1,1,0,2,381,96,30298,32313,34416,0,-11,-12,-3994,-4,-2951,-6293,-2,-1,-1,0,9
EUW1_6849615949',6,23,13,1,0,0,0,7,1,306,86,27076,29943,38976,2,25,9,1,0,1,0,2,296,94,24221,28568,22498,1,10,-8,2855,4,1375,16478,0,0,-1,0,5
EUW1_6849535018',2,23,12,1,0,0,0,10,0,348,88,27298,29788,30518,4,25,16,0,1,1,0,1,342,68,28427,30200,33652,1,6,20,-1129,-4,-412,-3134,1,-1,-1,0,9
EUW1_6848175289',4,22,13,0,0,0,0,11,0,351,78,28337,28963,34269,5,29,14,1,0,2,0,3,355,80,28714,30621,32754,0,-4,-2,-377,-1,-1658,1515,-1,0,-2,0,8
EUW1_6880725465',3,33,17,1,0,0,0,5,1,331,73,28140,28903,40905,0,25,17,0,0,1,0,4,305,90,30089,30323,34368,0,26,-17,-1949,0,-1420,6537,1,0,-1,0,1
EUW1_6880703580',1,16,12,0,0,0,0,13,0,293,88,26254,29459,30094,2,25,17,2,1,3,0,4,360,103,32427,31353,41205,0,-67,-15,-6173,-5,-1894,-11111,-2,-1,-3,0,9
EUW1_6880666325',1,31,11,0,0,1,0,3,1,404,84,28535,30172,24782,2,126,9,0,0,0,0,7,350,90,25602,29124,26033,1,54,-6,2933,2,1048,-1251,0,0,1,0,-4
EUW1_6880632721',4,79,18,1,0,1,0,8,1,293,75,28273,28287,42230,2,37,12,1,1,0,0,2,327,77,27288,27811,33353,1,-34,-2,985,6,476,8877,0,-1,1,0,6
EUW1_6880589608',4,18,6,2,0,0,0,13,0,362,129,24551,31380,22121,5,32,9,0,0,2,0,1,389,62,26803,29258,23985,0,-27,67,-2252,-3,2122,-1864,2,0,-2,0,12
EUW1_6879633555',2,27,15,0,0,0,0,8,0,350,98,28128,31746,37884,4,24,11,1,0,1,0,3,324,85,25822,29954,34682,1,26,13,2306,4,1792,3202,-1,0,-1,0,5
EUW1_6879571396',2,27,7,1,0,0,0,9,1,385,82,24525,29169,19521,2,47,12,1,0,1,0,1,389,109,28626,30868,29615,0,-4,-27,-4101,-5,-1699,-10094,0,0,-1,0,8
EUW1_6878456898',2,27,11,2,0,0,0,9,0,326,116,25490,29074,27252,6,36,10,0,1,1,0,1,364,92,27029,29128,31610,0,-38,24,-1539,1,-54,-4358,2,-1,-1,0,8
EUW1_6877797980',5,40,12,1,1,1,0,7,1,318,82,27696,26893,28673,6,29,12,1,0,0,0,6,342,78,26824,28255,28720,0,-24,4,872,0,-1362,-47,0,1,1,0,1
EUW1_6877755838',4,25,15,1,0,1,0,5,0,363,76,28535,31641,34251,2,25,9,0,0,0,0,2,357,104,26796,31615,29521,1,6,-28,1739,6,26,4730,1,0,1,0,3
EUW1_6877708324',3,22,14,0,0,0,0,8,0,375,89,28526,30410,32136,4,29,15,1,0,2,0,5,365,86,28236,31109,29644,0,10,3,290,-1,-699,2492,-1,0,-2,0,3
EUW1_6877670282',5,28,12,2,0,2,0,8,0,391,76,28002,30540,32538,3,42,6,0,0,0,0,8,368,77,25204,27791,33362,1,23,-1,2798,6,2749,-824,2,0,2,0,0
EUW1_6877628491',6,43,10,0,0,0,0,9,0,380,30,24531,27587,27372,1,28,8,1,0,1,0,3,378,95,25944,29727,32588,1,2,-65,-1413,2,-2140,-5216,-1,0,-1,0,6
EUW1_6877562099',8,41,13,2,0,0,0,9,1,275,64,26634,25430,42848,4,25,22,0,0,0,0,3,314,76,29927,28324,37997,0,-39,-12,-3293,-9,-2894,4851,2,0,0,0,6
EUW1_6877508719',6,38,15,0,0,0,0,11,0,340,71,27659,28433,35879,3,36,10,1,0,1,0,5,333,84,26172,28400,24543,1,7,-13,1487,5,33,11336,-1,0,-1,0,6
EUW1_6877441793',2,35,12,1,0,0,0,7,1,377,99,28467,31110,26343,4,26,8,0,0,0,0,2,347,91,25041,29825,27765,1,30,8,3426,4,1285,-1422,1,0,0,0,5
EUW1_6871102319',6,25,14,1,0,2,0,6,1,344,84,29232,27701,30739,3,77,10,1,0,0,0,6,340,92,26496,28517,29202,1,4,-8,2736,4,-816,1537,0,0,2,0,0
EUW1_6871073171',0,23,12,0,0,0,0,8,1,342,94,26658,31400,32969,4,24,14,2,0,2,0,3,365,97,29618,30815,33367,0,-23,-3,-2960,-2,585,-398,-2,0,-2,0,5
EUW1_6870431259',6,22,17,1,1,1,0,7,1,322,74,29151,28973,33290,7,33,10,1,0,0,0,6,376,80,26020,28518,26726,1,-54,-6,3131,7,455,6564,0,1,1,0,1
EUW1_6882950076',5,31,12,1,0,2,0,7,0,410,79,29888,31995,30687,3,88,7,1,0,1,0,8,362,96,25601,27969,24925,1,48,-17,4287,5,4026,5762,0,0,1,0,-1
EUW1_6881131051',4,27,12,1,0,0,0,8,1,368,84,28038,29328,42084,4,18,11,1,0,0,0,2,370,72,26097,30749,28918,1,-2,12,1941,1,-1421,13166,0,0,0,0,6
EUW1_6881092884',3,19,10,0,0,1,0,11,0,372,83,26812,28875,33763,3,240,13,2,0,2,0,5,376,92,28383,30114,35355,0,-4,-9,-1571,-3,-1239,-1592,-2,0,-1,0,6
EUW1_6880558327',3,24,6,1,0,0,0,8,1,327,63,22846,26503,29550,5,52,12,1,1,0,0,0,343,70,25983,29673,28472,1,-16,-7,-3137,-6,-3170,1078,0,-1,0,0,8
EUW1_6880497425',2,26,11,1,0,0,0,5,0,334,74,25380,27745,25191,4,22,14,1,0,1,0,0,347,108,28546,30674,32501,0,-13,-34,-3166,-3,-2929,-7310,0,0,-1,0,5
EUW1_6876988152',1,25,17,2,1,3,0,7,1,378,104,31795,31855,42490,4,39,1,0,0,1,0,7,332,103,21245,26778,19579,1,46,1,10550,16,5077,22911,2,1,2,0,0
EUW1_6870215499',4,35,14,1,0,2,0,8,0,313,88,28216,29301,29626,2,18,10,1,0,1,0,1,354,104,27018,30021,24436,1,-41,-16,1198,4,-720,5190,0,0,1,0,7
EUW1_6869701420',2,22,10,1,0,0,0,11,1,316,82,25340,27968,24194,3,39,14,1,0,2,0,2,346,90,28632,28054,37052,1,-30,-8,-3292,-4,-86,-12858,0,0,-2,0,9
EUW1_6883757102',2,33,12,0,0,1,0,13,0,339,83,27153,28040,27093,3,152,12,1,1,3,0,3,330,88,29595,29607,32545,0,9,-5,-2442,0,-1567,-5452,-1,-1,-2,0,10
EUW1_6883730981',3,27,11,0,1,1,0,9,1,398,64,29183,28619,27748,5,41,4,1,0,1,0,3,324,79,22609,24648,23376,1,74,-15,6574,7,3971,4372,-1,1,0,0,6
EUW1_6883618635',3,18,8,0,0,0,0,10,1,244,97,23190,26105,28885,2,27,16,2,1,1,0,0,356,106,28447,30409,33631,0,-112,-9,-5257,-8,-4304,-4746,-2,-1,-1,0,10
EUW1_6883575370',7,28,16,2,0,0,0,5,0,361,74,28879,30649,41403,7,24,17,0,0,0,0,2,330,76,27842,28471,43733,1,31,-2,1037,-1,2178,-2330,2,0,0,0,3
